generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4782000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.102657,0.0788538,0.00702633,0
4782000,Chamaecrista_neesiana,NA,32.0824,1.33798,0.00967057,0.403563,0
4782000,Chamaecrista_decumbens,Chamaecrista_speciosa,30.3197,1.43371,0.0231284,0.213542,0
4782000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.409,0.803908,-0.0177843,0.063783,0
4782000,Chamaecrista_decora,Chamaecrista_coriacea,8.87396,0.606048,0.0597142,0.628431,0
4783000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.122791,0.0394747,0.0778607,0
4783000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.3035,1.43751,-0.0377754,0.224307,0
4783000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.1776,0.912784,0.0786019,0.0205874,0
4784000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.137046,0.0332024,0.0221542,0
4784000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.6807,1.54259,-0.0191552,0.292723,0
4784000,Chamaecrista_absus,NA,30.7536,0.205288,-0.0428214,0.521735,0
4784000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,31.0113,1.04868,-0.0531223,0.189043,0
4784000,Chamaecrista_onusta,Chamaecrista_amorimii,22.2335,0.17415,0.0292806,0.36721,0
4785000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.148307,0.0165291,0.0154367,0
4785000,Chamaecrista_decumbens,Chamaecrista_speciosa,30.4041,1.34951,0.0270096,0.326814,0
4785000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,30.9708,0.84803,0.0763156,0.06969,0
4786000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.227822,-0.00528979,0.060129,0
4786000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.7382,0.900306,0.0443665,0.158929,0
4786000,Chamaecrista_aristata,NA,30.7918,0.348392,0.0191791,0.658057,0
4786000,Chamaecrista_cardiostegia,Chamaecrista_aristata,27.2055,1.04569,-0.0290091,0.00950364,0
4786000,Chamaecrista_belladonna,NA,33.2801,0.154307,0.0162558,1.01263,0
4786000,Chamaecrista_repens,NA,33.0767,0.601392,-0.00429578,2.25327,0
