generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9182000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.643933,-0.0278146,0.0925548,0
9183000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.377566,0.0773601,0.249067,0
9184000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.399294,0.0313704,0.198998,0
9185000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.748664,-0.0863965,0.0477276,0
9186000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.693995,-0.0523039,0.0827237,0
9187000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.381626,0.0719054,0.119693,0
9188000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.278711,0.216389,0.00220922,0
9189000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.264246,0.159951,0.188625,0
9190000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.784153,-0.0653961,0.0405204,0
9191000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.10116,-0.0986309,0.135562,0
9192000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.720516,-0.0260803,0.158618,0
9192000,Diplusodon_bradei,NA,8.42442,0.892989,-0.178357,1.28019,0
9193000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.676764,-0.00720337,0.336191,0
9194000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.730064,-0.0530834,0.0668988,0
9195000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.797717,-0.0244997,0.299349,0
9196000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.667606,-0.0690628,0.0347064,0
9197000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.600638,-0.0234264,0.222477,0
9198000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.604383,-0.0350916,0.0310838,0
9199000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.581238,-0.0489935,0.0393599,0
9200000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.485432,-0.00670554,0.0763103,0
9201000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.393544,0.00440471,0.0163005,0
9202000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.260802,0.105222,0.110363,0
9203000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.559563,-0.00468424,0.083937,0
9204000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.555961,-0.00525382,0.0158277,0
9204000,Diplusodon_bolivianus,NA,5.57712,0.503448,0.0483077,0.791273,0
9204000,Diplusodon_thymifolius,NA,4.76176,0.695432,0.0124963,0.281638,0
9205000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.931507,-0.0725593,0.2818,0
9206000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.534051,-0.013872,0.0586782,0
9206000,Diplusodon_buxifolius,Diplusodon_speciosus,7.46508,1.46875,0.0276646,0.351788,0
9207000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.283948,0.104542,0.115045,0
9207000,Diplusodon_hatschbachii,NA,9.55068,0.355432,-0.120049,0.600644,0
9208000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.391334,0.0385565,0.0308622,0
9209000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.635014,-0.0529927,0.0280183,0
9210000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.973489,-0.0734017,0.259702,0
9211000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.764987,-0.0365133,0.134122,0
9211000,Diplusodon_villosissimus,NA,9.78402,1.67849,-0.0236852,0.393142,0
9212000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.446698,0.0372702,0.114071,0
9213000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.583205,-0.0500738,0.0119133,0
9214000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.412472,0.0366154,0.136045,0
9215000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.493276,-0.00189646,0.072579,0
9216000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.510239,0.00812529,0.0796004,0
9217000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.4657,0.0386171,0.111391,0
9217000,Diplusodon_virgatus,NA,9.68508,0.173461,0.207168,8.34609,0
9218000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.407091,0.0577161,0.158242,0
9219000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.848966,-0.0788941,0.142363,0
9220000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.716853,-0.0419112,0.0799103,0
9221000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.456875,0.0388595,0.10812,0
9222000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.600276,-0.0296992,0.0120496,0
9223000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.36765,0.029628,0.0443976,0
9224000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.363379,-0.00168861,0.0151788,0
9225000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.480546,-0.0123164,0.086604,0
9226000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.471713,0.00796462,0.0542529,0
9226000,Diplusodon_parvifolius,Diplusodon_bahiensis,7.44827,1.17645,-0.23632,0.732801,0
9226000,Diplusodon_glocimarii,NA,8.80793,0.93873,0.101274,2.44882,0
9227000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.33579,-0.0777583,0.573284,0
9228000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.622942,-0.0364682,0.00376088,0
9229000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.717304,-0.039454,0.144527,0
9230000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.499034,0.0203794,0.323761,0
9231000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.481509,-0.0157488,0.0255631,0
9232000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.709934,-0.0385206,0.0406706,0
9232000,Diplusodon_hexander,NA,9.71553,1.26923,-0.122332,3.54668,0
9233000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.696185,-0.0374522,0.156966,0
9234000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.251867,0.291619,0.0979439,0
9235000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.617896,-0.0457999,0.0311654,0
9236000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.824585,-0.0731348,0.0772639,0
9237000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.629005,-0.0505007,0.0338973,0
9238000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.489499,-0.0365402,0.0326352,0
9239000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.761581,-0.0535964,0.0631914,0
