generation,N_shifts,logPrior,logLik,eventRate,acceptRate
627100,4,14.2241,-453.696,3.24776,0.46
627200,5,18.2046,-455.805,2.04417,0.41
627300,4,14.9935,-456.398,2.89013,0.403333
627400,4,14.1734,-458.193,2.86073,0.4075
627500,4,17.6549,-456.391,0.957557,0.412
627600,3,10.9383,-455.755,2.98876,0.42
627700,3,10.9487,-457.326,3.45717,0.424286
627800,3,12.6997,-459.448,1.98363,0.43
627900,5,15.5858,-460.65,4.02101,0.432222
628000,3,11.9879,-458.904,1.21323,0.471667
628100,3,12.8453,-455.89,0.578583,0.52
628200,3,12.5874,-459.148,1.01977,0.465
628300,3,13.6312,-459.369,0.268535,0.43
628400,4,15.821,-458.464,1.75721,0.44
628500,4,15.4294,-453.865,1.30742,0.466
628600,3,12.462,-453.004,1.4447,0.471667
628700,3,12.905,-453.739,1.26029,0.462857
628800,3,9.05197,-454.421,2.75284,0.4625
628900,3,11.8314,-464.078,0.390472,0.472222
629000,4,15.1721,-453.057,0.758389,0.4856
629100,5,13.8183,-453.484,2.61222,0.5
629200,5,13.8157,-454.688,3.07344,0.505
629300,3,10.0895,-454.089,1.75031,0.513333
629400,3,8.88538,-457.233,2.44494,0.49
629500,3,12.0122,-456.308,1.1694,0.5
629600,3,12.3309,-454.132,1.44004,0.485
629700,3,12.2116,-455.478,1.14948,0.484286
629800,3,10.9358,-457.926,1.79802,0.4825
629900,3,12.753,-456.649,1.05214,0.473333
630000,3,10.1375,-456.182,2.95623,0.464
630100,3,13.2696,-459.97,0.553768,0.32
630200,3,13.0579,-460.893,1.41462,0.385
630300,3,13.3328,-456.754,1.27765,0.41
630400,3,10.6263,-457.325,2.03963,0.41
630500,4,17.7444,-459.382,1.08946,0.432
630600,3,13.7671,-457.583,1.36674,0.436667
630700,3,14.2783,-457.653,1.06388,0.437143
630800,3,12.8208,-458.442,2.35023,0.42625
630900,4,15.3899,-455.233,2.53736,0.433333
631000,3,11.1097,-456.549,0.453333,0.4405
631100,3,9.07688,-454.064,1.34087,0.49
631200,3,6.85495,-455.537,3.35225,0.44
631300,4,12.3852,-455.747,1.40448,0.446667
631400,4,12.6044,-454.993,1.53327,0.45
631500,4,15.938,-453.551,1.7817,0.456
631600,4,14.5065,-455.183,3.33282,0.455
631700,4,14.2485,-456.861,1.80083,0.45
631800,4,14.1601,-455.77,2.39022,0.44875
631900,4,15.3766,-458.24,1.80968,0.444444
632000,4,15.5306,-456.326,1.48961,0.448
632100,4,14.0551,-456.192,1.8795,0.56
632200,3,11.6071,-456.657,0.894111,0.54
632300,3,13.6034,-457.998,0.400449,0.54
632400,3,11.3511,-458.669,2.60692,0.5325
632500,3,11.418,-455.417,2.14303,0.522
632600,3,12.1526,-454.534,0.794281,0.516667
632700,3,10.6331,-455.338,0.882018,0.518571
632800,3,12.0748,-458.24,0.940703,0.5175
632900,3,11.9069,-457.206,1.4353,0.504444
633000,3,11.7249,-456.423,2.04908,0.498
633100,3,11.7811,-458.432,2.09447,0.36
633200,3,13.0856,-458.981,1.18013,0.37
633300,3,13.0259,-455.999,0.461486,0.396667
633400,3,12.6116,-453.906,0.549805,0.4
633500,3,11.1538,-456.181,1.7557,0.422
633600,4,10.4293,-460.889,3.41749,0.41
633700,3,8.15714,-458.439,4.50048,0.415714
633800,3,11.556,-457.499,0.689508,0.41875
633900,3,11.4394,-454.496,1.23377,0.414444
634000,2,4.78128,-463.523,1.15993,0.447833
634100,2,7.01183,-466.938,1.17384,0.5
634200,2,5.07568,-467.359,3.14717,0.43
634300,2,5.16979,-471.478,3.00589,0.426667
634400,2,7.44658,-465.342,1.67675,0.4175
634500,2,8.97371,-463.728,0.550355,0.424
634600,2,9.81997,-464.845,0.130166,0.42
634700,2,9.61394,-465.768,0.490294,0.415714
634800,2,10.2458,-465.628,0.562197,0.4325
634900,2,9.2573,-465.055,0.344922,0.431111
635000,2,7.85526,-470.333,1.47555,0.443
635100,2,8.62633,-465.308,1.22312,0.39
635200,2,6.98692,-464.53,2.80148,0.44
635300,3,10.5386,-465.819,2.18153,0.453333
635400,3,11.462,-462.404,2.26624,0.4525
635500,3,10.0721,-464.276,1.43058,0.48
635600,3,13.0786,-464.436,0.572774,0.476667
635700,3,13.2763,-465.212,0.575815,0.484286
635800,3,12.4408,-465.709,0.691419,0.4875
635900,3,12.3862,-465.673,1.05534,0.482222
636000,3,11.4884,-466.073,1.00341,0.483
636100,3,9.33016,-466.571,3.08689,0.42
636200,3,10.164,-467.845,1.40198,0.46
636300,3,9.01865,-467.949,1.08589,0.45
636400,3,7.70103,-470.181,0.906767,0.4575
636500,3,9.54705,-465.622,2.469,0.45
636600,3,10.2308,-463.249,1.75763,0.446667
636700,3,10.3911,-462.7,1.56685,0.451429
636800,2,9.26742,-465.452,1.96777,0.44125
636900,2,7.10458,-465.758,3.95658,0.434444
637000,2,10.885,-466.372,0.19336,0.438
637100,2,9.14057,-466.824,1.45386,0.44
637200,2,8.94946,-462.746,2.28834,0.425
637300,2,10.4374,-462.087,0.79377,0.43
637400,2,9.46281,-464.636,1.56844,0.4225
637500,2,9.61015,-463.256,1.36666,0.442
637600,2,9.03043,-467.279,2.28106,0.431667
637700,2,7.807,-463.651,2.96915,0.434286
637800,2,8.56454,-463.33,1.15416,0.43875
637900,2,8.58484,-462.42,1.20593,0.43
638000,3,9.60137,-455.793,1.61372,0.432
638100,3,10.8793,-455.139,0.782261,0.51
638200,3,9.07764,-456.674,3.40227,0.475
638300,3,9.44571,-455.33,1.40246,0.46
638400,3,7.07865,-454.655,2.96688,0.4425
638500,3,10.0865,-456.265,1.10735,0.434
638600,3,7.9972,-454.57,1.72991,0.431667
638700,3,10.8306,-456.234,1.97273,0.431429
638800,3,10.7954,-452.982,3.4731,0.42625
638900,3,12.9475,-452.69,1.1043,0.423333
639000,4,11.9709,-452.312,3.91373,0.43
639100,4,10.2201,-454.098,5.93848,0.5
639200,3,11.0807,-453.172,2.06666,0.46
639300,3,10.2695,-451.965,3.15395,0.453333
639400,3,12.1524,-454.358,0.604789,0.44
639500,3,10.5558,-457.27,1.8949,0.436
639600,3,11.5206,-457.074,1.41999,0.425
639700,4,15.3445,-460.885,1.26033,0.431429
639800,4,10.9205,-460.273,3.90183,0.44125
639900,3,9.78941,-461.293,2.73381,0.452222
640000,4,13.4214,-456.38,2.33248,0.454105
640100,4,12.7825,-455.961,2.44261,0.52
640200,3,11.0619,-452.281,1.28209,0.515
640300,3,9.77688,-454.347,2.49505,0.486667
640400,3,9.2508,-453.392,1.68307,0.475
640500,3,8.92179,-457.047,2.09311,0.486
640600,3,8.39664,-453.596,2.03157,0.48
640700,3,8.89827,-455.861,0.750909,0.472857
640800,3,8.6023,-453.96,1.53379,0.45625
640900,3,9.84112,-457.595,0.796148,0.447778
641000,3,8.72274,-452.955,2.49294,0.452
641100,3,8.1382,-452.785,2.32506,0.49
641200,3,7.16028,-453.824,2.64665,0.45
641300,3,9.53489,-454.108,1.46624,0.44
641400,3,9.77536,-453.912,1.09942,0.43
641500,4,13.3071,-451.988,2.93019,0.448
641600,4,13.0495,-454.78,2.77549,0.453333
641700,4,12.3696,-454.871,3.02177,0.458571
641800,4,13.7131,-455.005,1.14479,0.46375
641900,3,8.90462,-454.638,2.5144,0.46
642000,3,10.2616,-455.328,1.29957,0.459
642100,3,8.68707,-456.426,2.03685,0.45
642200,3,9.89757,-453.181,1.44401,0.44
642300,3,9.73862,-456.993,2.11368,0.43
642400,3,7.59777,-458.611,3.51899,0.4275
642500,3,7.73155,-456.769,2.90876,0.434
642600,3,9.0475,-459.079,1.51261,0.458333
642700,3,9.18373,-458.622,3.4701,0.457143
642800,3,11.4449,-458.382,1.06478,0.44875
642900,3,8.36074,-455.583,3.36918,0.451111
643000,4,12.3588,-458.276,2.74612,0.458
643100,3,8.6666,-461.588,3.28842,0.56
643200,3,10.3865,-457.769,1.04716,0.5
643300,3,9.19758,-456.812,1.1974,0.486667
643400,3,11.245,-460.737,2.18407,0.4825
643500,3,12.0734,-460.082,2.18015,0.49
643600,4,12.725,-457.735,4.63822,0.488333
643700,4,15.0645,-462.229,2.18746,0.472857
643800,4,15.1694,-463.031,2.64221,0.47
643900,3,12.3406,-462.989,2.4399,0.476667
644000,3,11.8435,-461.859,0.786857,0.472
644100,3,10.4285,-462.598,1.73199,0.51
644200,5,13.5896,-462.415,2.94553,0.475
644300,5,12.608,-462.758,3.53565,0.493333
644400,6,17.5834,-458.945,2.69663,0.5025
644500,5,15.1699,-459.454,1.45839,0.484
644600,5,16.8157,-459.418,2.07377,0.493333
644700,5,16.5852,-459.433,1.96591,0.491429
644800,5,9.7513,-456.905,6.32764,0.4925
644900,4,13.6208,-456.99,2.80766,0.491111
645000,7,22.2301,-461.969,3.56709,0.454
645100,8,25.5184,-461.672,3.24479,0.53
645200,8,22.1974,-464.742,4.98307,0.5
645300,7,19.8869,-465.171,1.43313,0.473333
645400,6,14.6019,-462.473,7.1977,0.4825
645500,6,16.0896,-464.637,3.75475,0.48
645600,6,15.6768,-463.788,3.56525,0.488333
645700,5,17.9063,-465.036,1.76846,0.494286
645800,4,11.9949,-461.504,4.29435,0.48125
645900,5,11.113,-462.339,5.22035,0.477778
646000,5,16.5052,-459.505,3.72033,0.478
646100,4,16.2154,-460.669,2.49485,0.41
646200,4,14.6415,-459.961,2.91253,0.425
646300,5,16.2341,-459.765,2.75922,0.473333
646400,5,12.4744,-459.395,3.20488,0.48
646500,5,14.4654,-460.086,2.74646,0.476
646600,4,13.0271,-459.855,3.57461,0.48
646700,4,14.0423,-463.801,1.64205,0.482857
646800,4,9.49704,-462.453,2.09662,0.48125
646900,4,10.4939,-463.12,2.06559,0.482222
647000,3,12.0925,-460.806,1.18319,0.448824
647100,4,11.0482,-457.468,2.93708,0.46
647200,4,10.9717,-459.896,2.77923,0.45
647300,4,12.1553,-457.453,2.43142,0.48
647400,4,12.1844,-459.047,2.49592,0.46
647500,4,10.0639,-463.537,2.7653,0.466
647600,4,8.95042,-459.992,3.33814,0.471667
647700,4,13.824,-459.153,2.31845,0.457143
647800,5,16.4937,-458.717,2.35978,0.4675
647900,5,11.9898,-458.845,4.48374,0.478889
648000,4,12.8656,-461.418,3.2034,0.484
648100,3,9.87141,-460.96,1.90679,0.48
648200,3,10.3447,-459.752,1.31236,0.44
648300,3,9.00937,-464.143,1.05602,0.426667
648400,3,8.23352,-463.493,2.8075,0.4325
648500,3,10.7806,-464.249,1.90793,0.436
648600,3,10.1123,-459.019,2.05157,0.426667
648700,3,7.28312,-458.812,0.929901,0.424286
648800,3,8.68194,-464.655,3.0607,0.4225
648900,3,12.4776,-465.196,0.649147,0.434444
649000,2,8.60342,-459.385,0.848963,0.436
649100,2,7.4753,-461.052,2.67004,0.44
649200,2,6.75409,-459.465,3.50494,0.4
649300,2,9.21629,-460.411,1.10613,0.396667
649400,3,9.94599,-462.046,2.86324,0.4
649500,3,12.0222,-459.371,1.23151,0.406
649600,3,10.4964,-459.97,1.17766,0.405
649700,3,10.3632,-461.918,1.01179,0.418571
649800,2,7.68237,-459.757,3.42102,0.42625
649900,2,10.372,-462.959,0.633689,0.425556
650000,5,18.0371,-454.934,1.4153,0.476833
650100,5,18.732,-456.645,1.4988,0.5
650200,4,14.7988,-455.172,2.90529,0.51
650300,3,8.04116,-452.204,4.42174,0.516667
650400,3,10.955,-453.145,3.35179,0.52
650500,3,11.2978,-447.69,2.45899,0.504
650600,3,9.81451,-447.52,4.56049,0.491667
650700,3,12.474,-448.697,1.87353,0.478571
650800,3,11.5777,-450.313,2.32655,0.47375
650900,4,15.2184,-457.761,2.22094,0.468889
651000,3,12.9756,-453.258,0.69342,0.463
651100,3,8.34919,-451.91,3.3758,0.55
651200,3,8.68971,-453.281,3.59119,0.535
651300,3,10.9184,-451.914,1.42206,0.503333
651400,3,9.51061,-451.38,1.9373,0.485
651500,3,12.9424,-451.057,1.59555,0.478
651600,3,14.0603,-453.545,0.906661,0.481667
651700,4,15.9384,-454.565,2.95598,0.482857
651800,4,15.3387,-451.504,2.59353,0.48625
651900,4,13.3096,-453.105,3.05682,0.485556
652000,4,16.1676,-455.262,0.88925,0.486
652100,4,11.1387,-453.175,2.22054,0.52
652200,4,11.4375,-455.638,0.569331,0.505
652300,3,10.1604,-452.567,2.11365,0.47
652400,3,10.6208,-455.742,1.92487,0.47
652500,3,10.1713,-452.595,2.53631,0.468
652600,3,9.50455,-451.12,2.20832,0.473333
652700,3,10.6555,-451.96,1.09277,0.471429
652800,4,11.6543,-450.376,2.05577,0.48375
652900,4,14.1018,-455.711,2.60592,0.467778
653000,3,8.90624,-460.74,1.64796,0.4276
653100,3,11.2209,-463.55,0.602747,0.41
653200,3,10.8815,-457.229,0.659708,0.45
653300,3,9.05597,-458.496,2.55614,0.436667
653400,3,12.4708,-458.706,1.52919,0.415
653500,3,12.1855,-457.461,1.70125,0.4
653600,3,11.8812,-457.962,2.07299,0.405
653700,2,9.44304,-464.188,1.4917,0.411429
653800,3,9.90116,-462.687,2.50093,0.41875
653900,4,10.4125,-460.503,2.80373,0.424444
654000,3,7.53807,-459.006,1.0448,0.434
654100,3,8.20363,-458.649,0.707993,0.43
654200,3,8.25748,-457.485,1.76538,0.485
654300,3,4.06143,-459.927,5.61447,0.516667
654400,3,9.24035,-457.728,2.10488,0.5
654500,3,9.24173,-457.08,1.46823,0.492
654600,3,10.9249,-459.867,2.76745,0.488333
654700,3,12.1511,-459.606,1.11682,0.487143
654800,3,12.5418,-458.137,1.56877,0.47625
654900,3,13.703,-457.793,0.448165,0.482222
655000,7,19.1791,-468.595,3.48295,0.467
655100,5,15.6131,-455.412,2.28313,0.54
655200,5,16.8055,-454.784,2.6949,0.52
655300,6,21.511,-452.749,2.38078,0.546667
655400,6,16.8196,-456.423,4.40049,0.535
655500,4,11.1282,-453.741,5.85811,0.514
655600,5,16.0763,-453.195,1.72894,0.5
655700,4,15.8428,-449.704,1.32247,0.511429
655800,3,10.6713,-451.392,3.61858,0.51375
655900,3,12.8348,-453.111,0.982269,0.511111
656000,6,15.0371,-458.901,2.91501,0.4655
656100,5,17.6976,-458.501,2.9165,0.53
656200,4,8.6403,-461.999,5.8387,0.455
656300,3,8.38807,-456.492,1.83039,0.46
656400,3,10.6516,-458.455,2.45089,0.475
656500,3,10.8139,-453.056,1.06595,0.472
656600,3,10.7011,-452.584,0.997339,0.461667
656700,3,9.50833,-452.99,1.74403,0.464286
656800,3,9.08324,-455.907,1.86131,0.4675
656900,3,5.47173,-453.27,3.59927,0.467778
657000,3,5.41373,-452.463,3.45269,0.46
657100,4,11.2113,-451.531,1.30671,0.56
657200,4,10.9206,-453.317,0.959902,0.535
657300,4,10.72,-449.849,1.87467,0.506667
657400,4,11.0127,-451.427,2.17532,0.4825
657500,4,7.92357,-450.712,2.43582,0.48
657600,4,6.00614,-450.917,3.26017,0.476667
657700,4,6.53077,-451.296,4.29404,0.482857
657800,4,9.68255,-454.925,2.33623,0.48
657900,4,10.0277,-455.619,1.01071,0.477778
658000,4,10.9636,-456.228,3.19371,0.473333
658100,3,12.9468,-460.094,0.742338,0.53
658200,3,11.2895,-459.036,1.32533,0.51
658300,3,8.73348,-459.916,3.81798,0.51
658400,3,9.95775,-457.359,2.236,0.49
658500,3,11.7745,-454.842,2.53204,0.482
658600,3,12.4928,-454.032,1.82913,0.485
658700,3,11.9064,-455.903,2.70526,0.471429
658800,3,13.1835,-456.394,1.29184,0.45875
658900,3,9.47559,-456.818,1.92264,0.454444
659000,4,12.6906,-456.363,2.54585,0.472
659100,3,7.82291,-453.324,3.12624,0.41
659200,3,10.8785,-458.891,2.23947,0.4
659300,3,9.74848,-454.84,2.58617,0.413333
659400,3,10.2361,-457.437,1.15986,0.395
659500,4,11.4479,-452.289,2.15659,0.398
659600,4,11.7522,-453.289,1.88105,0.411667
659700,4,12.5015,-452.958,2.32163,0.415714
659800,5,13.0813,-454.773,4.83216,0.425
659900,5,13.2232,-456.957,3.05036,0.438889
660000,5,14.3855,-455.232,2.81273,0.441
660100,5,13.9473,-454.383,2.27299,0.44
660200,5,12.8358,-457.505,2.02532,0.425
660300,5,12.8487,-457.831,2.72364,0.443333
660400,5,14.0276,-460.361,2.28094,0.465
660500,5,13.2108,-457.422,2.75448,0.474
660600,5,14.168,-455.855,1.86962,0.473333
660700,4,5.77257,-456.353,1.84542,0.471429
660800,4,8.33176,-454.368,1.93704,0.4775
660900,5,4.47298,-458.785,5.2868,0.471111
661000,5,14.9489,-463.53,3.66017,0.4555
661100,5,16.1313,-458.354,3.09664,0.46
661200,5,19.3201,-457.04,1.64025,0.46
661300,6,22.5925,-459.705,3.37103,0.456667
661400,5,19.789,-461.382,1.52191,0.45
661500,5,21.4141,-460.548,1.52191,0.46
661600,6,18.8875,-460.552,5.85638,0.455
661700,4,14.7456,-459.616,3.12267,0.468571
661800,4,14.2243,-463.471,3.64126,0.4725
661900,4,12.8152,-460.382,3.95894,0.468889
662000,5,17.2193,-461.461,3.41214,0.466
662100,4,16.4752,-462.919,1.54662,0.42
662200,4,14.744,-461.081,2.84626,0.4
662300,4,15.5798,-466.69,2.6613,0.423333
662400,4,13.6381,-464.338,2.81896,0.395
662500,4,15.4155,-463.766,1.22743,0.394
662600,3,8.2028,-465.268,4.52,0.388333
662700,3,11.4417,-466.085,1.23182,0.39
662800,2,8.03126,-467.428,1.18714,0.39
662900,2,9.18345,-466.055,0.68025,0.398889
663000,2,8.3306,-464.797,1.50032,0.405
663100,2,8.65823,-468.459,2.37547,0.5
663200,2,9.9737,-465.502,0.736778,0.47
663300,2,9.20904,-467.833,1.21016,0.44
663400,2,9.46058,-464.185,1.58155,0.4625
663500,2,9.94696,-463.045,1.31853,0.466
663600,3,8.26193,-465.401,2.94594,0.456667
663700,4,12.3652,-464.925,3.58282,0.455714
663800,5,11.0569,-462.91,2.50181,0.45125
663900,5,9.82821,-460.28,4.15035,0.453333
664000,6,18.9865,-463.3,3.50068,0.45
664100,6,12.5965,-464.458,5.41587,0.52
664200,5,12.7065,-463.854,3.02996,0.54
664300,6,13.3682,-468.056,4.74415,0.5
664400,6,17.9997,-464.932,3.08989,0.49
664500,6,18.5846,-460.619,3.73527,0.486
664600,5,16.1925,-461.101,2.86938,0.471667
664700,5,18.0549,-461.708,1.58287,0.47
664800,4,14.02,-464.88,2.22241,0.47
664900,4,14.4604,-463.244,2.39095,0.462222
665000,6,15.7778,-461.972,2.85359,0.465286
665100,5,15.6387,-461.458,3.03608,0.49
665200,6,16.9175,-462.154,5.33256,0.48
665300,4,16.686,-462.484,1.56026,0.48
665400,4,16.1216,-463.689,1.75705,0.48
665500,4,15.1511,-459.854,2.50101,0.492
665600,4,16.2506,-461.644,2.40635,0.466667
665700,4,16.7113,-464.444,2.21659,0.484286
665800,4,13.3608,-465.072,5.5055,0.48875
665900,4,13.1327,-460.756,3.31068,0.481111
666000,3,9.73741,-463.648,2.32493,0.463667
666100,3,11.7716,-465.952,1.07202,0.37
666200,3,7.93406,-465.972,4.32369,0.47
666300,4,15.6147,-466.476,3.97035,0.486667
666400,4,18.4619,-467.139,0.614257,0.4625
666500,3,11.923,-467.461,1.22183,0.464
666600,2,8.3133,-464.461,1.55445,0.463333
666700,2,8.50694,-463.289,1.40045,0.471429
666800,2,8.67834,-462.952,1.02158,0.4675
666900,2,6.34483,-463.592,2.301,0.472222
667000,3,10.6087,-456.55,3.8379,0.462571
667100,3,12.0451,-456.727,3.3822,0.51
667200,3,12.8302,-456.835,1.88482,0.505
667300,3,12.0634,-457.692,2.71109,0.47
667400,3,12.1982,-459.442,2.78559,0.4525
667500,3,11.9747,-458.469,1.96217,0.46
667600,3,8.34187,-455.711,5.63843,0.453333
667700,4,12.5597,-461.233,1.28462,0.48
667800,4,12.3295,-459.007,1.37345,0.47625
667900,4,11.1542,-459.956,2.23583,0.473333
668000,3,11.4413,-453.251,1.24497,0.473333
668100,3,11.6292,-453.081,1.71189,0.46
668200,3,5.80529,-452.025,2.01934,0.425
668300,3,7.3259,-453.799,0.406828,0.426667
668400,3,5.98212,-453.533,1.82068,0.4275
668500,3,11.093,-454.806,1.62894,0.398
668600,3,8.32258,-456.617,3.45378,0.416667
668700,3,12.3414,-452.775,0.92225,0.415714
668800,4,13.2305,-455.151,1.48466,0.4275
668900,4,10.9574,-455.279,2.16875,0.438889
669000,4,12.8173,-453.676,2.77032,0.444
669100,4,13.0477,-455.903,1.66106,0.49
669200,4,10.6381,-454.799,1.51817,0.48
669300,4,12.0332,-455.132,2.03284,0.486667
669400,3,11.0693,-455.299,1.47015,0.48
669500,3,10.6842,-458.134,1.8162,0.478
669600,3,10.875,-453.011,1.93584,0.458333
669700,3,11.7248,-451.348,1.29986,0.461429
669800,4,11.1003,-452.119,2.41055,0.45125
669900,4,12.1707,-450.671,2.58406,0.446667
670000,3,11.7572,-453.339,1.11445,0.458
670100,4,14.0637,-452.587,0.651394,0.48
670200,4,10.3533,-452.192,2.57957,0.435
670300,3,11.1333,-452.702,0.784384,0.436667
670400,3,9.99103,-452.234,1.4505,0.4175
670500,3,12.403,-455.48,0.264914,0.43
670600,4,9.06242,-458.52,3.4715,0.435
670700,4,11.6087,-457.027,1.84115,0.434286
670800,4,14.7561,-456.788,2.04063,0.435
670900,5,15.9538,-454.719,3.18242,0.438889
671000,5,15.3114,-458.617,2.2933,0.438
671100,5,13.683,-455.57,4.01539,0.52
671200,5,16.5818,-454.582,2.02988,0.54
671300,7,13.5974,-452.2,6.41613,0.526667
671400,7,17.0219,-451.908,3.18514,0.505
671500,6,16.657,-455.146,2.22045,0.506
671600,5,14.7976,-453.4,3.39304,0.5
671700,5,12.9101,-453.053,2.24417,0.491429
671800,4,7.90265,-451.809,2.45366,0.49
671900,4,13.5497,-455.226,1.37563,0.492222
672000,4,12.8265,-464.129,0.837749,0.482
672100,4,11.6714,-462.765,2.74942,0.4
672200,4,10.281,-461.044,2.8904,0.4
672300,4,9.63522,-460.652,3.42099,0.403333
672400,5,13.4188,-462.15,2.00167,0.41
672500,5,12.3405,-461.499,3.52832,0.43
672600,5,12.0894,-460.019,4.94375,0.438333
672700,5,12.5101,-459.088,1.0425,0.451429
672800,4,13.232,-464.222,2.25145,0.4575
672900,4,14.6573,-461.195,2.16483,0.462222
673000,3,11.7188,-457.707,1.85468,0.462143
673100,4,11.8385,-457.873,4.30366,0.39
673200,4,14.6884,-456.58,2.12539,0.455
673300,4,15.5192,-457.24,0.928419,0.473333
673400,4,15.3858,-459.067,1.87599,0.4725
673500,4,17.3992,-456.639,1.11343,0.484
673600,4,15.434,-461.357,1.01671,0.496667
673700,4,14.2518,-455.477,2.29722,0.504286
673800,4,11.061,-456.933,3.30463,0.49875
673900,4,12.8156,-457.736,1.93717,0.504444
674000,4,12.6073,-454.837,3.14182,0.4532
674100,4,15.3704,-458.604,1.47844,0.38
674200,5,18.9282,-455.974,1.44451,0.395
674300,5,15.4487,-457.614,5.28421,0.41
674400,4,12.0681,-458.962,4.41871,0.39
674500,4,11.4655,-461.509,5.27638,0.394
674600,4,12.7452,-463.223,3.78304,0.391667
674700,4,11.4425,-461.509,5.27813,0.404286
674800,4,15.7189,-455.485,0.788481,0.4125
674900,4,11.8901,-453.738,2.2649,0.417778
675000,4,12.8891,-453.376,1.68629,0.417
675100,5,12.1961,-458.664,1.60256,0.45
675200,5,9.38028,-456.582,3.17843,0.415
675300,4,7.27887,-458.92,4.16661,0.42
675400,4,7.99114,-460.842,2.2138,0.41
675500,3,8.27818,-460.193,2.77504,0.4
675600,3,11.2373,-459.868,1.6747,0.391667
675700,3,12.3865,-459.407,0.282789,0.392857
675800,3,12.9201,-455.328,0.935458,0.40125
675900,3,12.6845,-455.44,1.1446,0.411111
676000,3,10.67,-459.155,1.09545,0.416
676100,3,12.8841,-458.639,0.819069,0.45
676200,3,12.0544,-456.558,2.0048,0.46
676300,3,11.609,-459.251,2.82116,0.486667
676400,3,13.3531,-457.323,1.28038,0.49
676500,3,8.83302,-455.694,4.03938,0.52
676600,3,11.7369,-455.942,1.26632,0.508333
676700,3,10.7285,-455.549,1.26799,0.501429
676800,3,8.99726,-454.735,3.66395,0.5
676900,3,10.2413,-455.843,3.06315,0.491111
677000,3,10.6907,-451.18,2.61276,0.47875
677100,3,10.553,-457.483,1.97044,0.52
677200,3,12.0691,-455.116,0.569755,0.475
677300,3,7.05411,-453.424,6.41729,0.446667
677400,3,11.2105,-453.514,2.54302,0.44
677500,4,14.0002,-454.73,1.20622,0.428
677600,4,15.5686,-455.713,1.1493,0.45
677700,3,12.9139,-453.134,1.56429,0.441429
677800,3,9.13017,-456.608,0.443919,0.4425
677900,3,10.2508,-452.489,0.463368,0.443333
678000,3,6.07323,-451.828,3.81008,0.443
678100,4,3.95349,-451.474,3.86045,0.43
678200,4,8.50253,-449.15,1.61031,0.41
678300,4,8.97929,-447.877,3.00708,0.443333
678400,4,9.8274,-449.749,1.51103,0.4225
678500,4,11.9675,-449.161,1.56395,0.428
678600,3,10.6281,-452.558,0.796504,0.43
678700,3,7.8641,-450.998,2.84553,0.43
678800,3,8.25485,-451.245,4.01023,0.425
678900,3,12.1076,-453.389,1.5232,0.428889
679000,3,5.78908,-459.438,4.54906,0.458
679100,3,8.13454,-461.06,2.02305,0.45
679200,3,11.1318,-461.68,1.15935,0.47
679300,3,11.1472,-460.258,1.24236,0.46
679400,2,7.42178,-457.703,1.92256,0.4425
679500,2,7.33592,-462.579,1.29336,0.434
679600,2,4.92154,-462.98,1.78062,0.44
679700,2,5.38033,-462.778,1.08654,0.434286
679800,2,4.51001,-462.021,3.57991,0.43375
679900,2,9.74205,-461.196,1.09398,0.437778
680000,2,8.59343,-464.378,1.89044,0.44
680100,2,8.61456,-467.312,1.36803,0.39
680200,2,6.84997,-470.006,1.50212,0.38
680300,2,7.95044,-467.427,1.30299,0.413333
680400,3,8.5138,-467.015,4.34337,0.4325
680500,3,10.38,-467.865,1.29126,0.432
680600,4,11.5692,-468.421,2.81322,0.42
